#Diameter(nm)	Abs	Normalised Abs		volume	Normalised			Nb	normalised
333.77	0.000233	0.0045275246		0.07776841	0.0102776228			2.09151663715894E-009	0.0008739523
333.431	0.000234	0.0045469561		0.078022854	0.0103112493			2.10476642618216E-009	0.0008794888
333.093	0.000233	0.0045275246		0.077610669	0.0102567762			2.10002714746643E-009	0.0008775085
332.753	0.000233	0.0045275246		0.077531449	0.0102463068			2.10432086689152E-009	0.0008793027
332.403	0.000233	0.0045275246		0.077449899	0.0102355294			2.10875464188503E-009	0.0008811553
332.064	0.000234	0.0045469561		0.077702976	0.0102689752			2.12213137985041E-009	0.0008867449
331.726	0.000234	0.0045469561		0.077623884	0.0102585227			2.12645811836127E-009	0.0008885528
331.398	0.000235	0.0045663875		0.07787853	0.0102921759			2.13977493551703E-009	0.0008941173
331.057	0.000237	0.0046052504		0.078460509	0.0103690884			2.16243367349711E-009	0.0009035854
330.714	0.000237	0.0046052504		0.078379218	0.0103583452			2.16692153542439E-009	0.0009054607
330.388	0.000238	0.0046246818		0.078632344	0.0103917975			2.18036111007025E-009	0.0009110765
330.048	0.000239	0.0046441132		0.078881472	0.0104247215			2.19403570150522E-009	0.0009167905
329.72	0.00024	0.0046635447		0.0791328	0.0104579362			2.20760139266681E-009	0.000922459
329.389	0.000241	0.0046829761		0.079382749	0.0104909686			2.22125725397851E-009	0.0009281652
329.065	0.000242	0.0047024076		0.07963373	0.0105241375			2.2348685362329E-009	0.0009338528
328.67	0.000242	0.0047024076		0.07953814	0.0105115046			2.24024355394704E-009	0.0009360987
328.238	0.000243	0.004721839		0.079761834	0.0105410673			2.25542587292691E-009	0.0009424428
327.804	0.000243	0.004721839		0.079656372	0.0105271298			2.26140202216298E-009	0.0009449399
327.365	0.000243	0.004721839		0.079549695	0.0105130317			2.26747121792699E-009	0.000947476
326.933	0.000244	0.0047412704		0.079771652	0.0105423648			2.28282335480709E-009	0.000953891
326.5	0.000245	0.0047607019		0.0799925	0.0105715514			2.2982629353508E-009	0.0009603425
326.079	0.000245	0.0047607019		0.079889355	0.0105579201			2.30420133254209E-009	0.0009628239
325.647	0.000245	0.0047607019		0.079783515	0.0105439326			2.31031884770023E-009	0.0009653801
325.223	0.000246	0.0047801333		0.080004858	0.0105731846			2.32580127285896E-009	0.0009718495
324.8	0.000247	0.0047995647		0.0802256	0.0106023571			2.34134230386566E-009	0.0009783434
324.382	0.000249	0.0048384276		0.080771118	0.010674451			2.36638744669518E-009	0.0009888087
323.961	0.00025	0.004857859		0.08099025	0.0107034108			2.38207014987901E-009	0.0009953618
323.537	0.000252	0.0048967219		0.081531324	0.0107749174			2.40742425867487E-009	0.0010059562
323.117	0.000253	0.0049161534		0.081748601	0.010803632			2.42326497536215E-009	0.0010125753
322.705	0.000253	0.0049161534		0.081644365	0.0107898565			2.42945652797479E-009	0.0010151625
322.295	0.000254	0.0049355848		0.08186293	0.0108187414			2.445268653425E-009	0.0010217697
321.884	0.000255	0.0049550162		0.08208042	0.0108474842			2.4611688017117E-009	0.0010284136
321.472	0.000255	0.0049550162		0.08197536	0.0108335998			2.46748133481466E-009	0.0010310514
321.059	0.000254	0.0049355848		0.081548986	0.0107772515			2.46413228733781E-009	0.0010296519
320.649	0.000253	0.0049161534		0.081124197	0.0107211128			2.46071174137555E-009	0.0010282226
320.247	0.000253	0.0049161534		0.081022491	0.0107076717			2.46689338857846E-009	0.0010308057
319.839	0.000253	0.0049161534		0.080919267	0.0106940299			2.47319114754155E-009	0.0010334372
319.436	0.000253	0.0049161534		0.080817308	0.0106805553			2.47943543276678E-009	0.0010360464
319.033	0.000253	0.0049161534		0.080715349	0.0106670808			2.48570339613179E-009	0.0010386656
318.632	0.000252	0.0048967219		0.080295264	0.0106115637			2.48211421434405E-009	0.0010371658
318.242	0.000251	0.0048772905		0.079878742	0.0105565175			2.47832770149543E-009	0.0010355836
317.84	0.000249	0.0048384276		0.07914216	0.0104591732			2.46480316513511E-009	0.0010299323
317.44	0.000248	0.0048189962		0.07872512	0.0104040585			2.46109501008065E-009	0.0010283828
317.049	0.000247	0.0047995647		0.078311103	0.0103493434			2.45722077122604E-009	0.0010267639
316.658	0.000246	0.0047801333		0.077897868	0.0102947315			2.4533198807132E-009	0.0010251339
316.268	0.000246	0.0047801333		0.077801928	0.0102820524			2.45937414279664E-009	0.0010276637
315.875	0.000245	0.0047607019		0.077389375	0.0102275307			2.45547532630965E-009	0.0010260346
315.488	0.000245	0.0047607019		0.07729456	0.0102150003			2.46150314216948E-009	0.0010285533
315.105	0.000244	0.0047412704		0.07688562	0.0101609561			2.45741914467658E-009	0.0010268468
314.715	0.000243	0.004721839		0.076475745	0.0101067883			2.45341710014136E-009	0.0010251745
314.332	0.000242	0.0047024076		0.076068344	0.0100529475			2.4492785230211E-009	0.0010234452
313.956	0.000241	0.0046829761		0.075663396	0.0099994309			2.44500340379455E-009	0.0010216588
313.572	0.000241	0.0046829761		0.075570852	0.0099872006			2.45099536853423E-009	0.0010241626
313.191	0.00024	0.0046635447		0.07516584	0.0099336755			2.4467674523805E-009	0.0010223959
312.811	0.000239	0.0046441132		0.074761829	0.0098802827			2.44249603678404E-009	0.0010206111
312.432	0.000238	0.0046246818		0.074358816	0.0098270218			2.43818098091561E-009	0.001018808
312.061	0.000238	0.0046246818		0.074270518	0.0098153526			2.44398178812418E-009	0.0010212319
311.681	0.000237	0.0046052504		0.073868397	0.0097622096			2.43965091727968E-009	0.0010194223
311.31	0.000237	0.0046052504		0.07378047	0.0097505895			2.44546923225611E-009	0.0010218535
310.941	0.000237	0.0046052504		0.073693017	0.009739032			2.45127685223507E-009	0.0010242802
310.572	0.000237	0.0046052504		0.073605564	0.0097274745			2.45710518513673E-009	0.0010267156
310.2	0.000238	0.0046246818		0.0738276	0.009756818			2.47339438252645E-009	0.0010335222
309.83	0.000238	0.0046246818		0.07373954	0.0097451803			2.47930538122014E-009	0.0010359921
309.461	0.000239	0.0046441132		0.073961179	0.0097744714			2.4956636402978E-009	0.0010428275
309.102	0.000239	0.0046441132		0.073875378	0.0097631322			2.5014640785613E-009	0.0010452512
308.741	0.000239	0.0046441132		0.073789099	0.0097517299			2.50731724657023E-009	0.001047697
308.369	0.000239	0.0046441132		0.073700191	0.0097399801			2.51337028438467E-009	0.0010502263
308.01	0.00024	0.0046635447		0.0739224	0.0097693465			2.52977332121104E-009	0.0010570804
307.65	0.000241	0.0046829761		0.07414365	0.0097985862			2.5462626740951E-009	0.0010639706
307.291	0.000242	0.0047024076		0.074364422	0.0098277627			2.5628057192116E-009	0.0010708832
306.937	0.000243	0.004721839		0.074585691	0.0098570049			2.57933520363044E-009	0.0010777901
306.581	0.000243	0.004721839		0.074499183	0.0098455723			2.58532889835901E-009	0.0010802946
306.221	0.000243	0.004721839		0.074411703	0.0098340112			2.59141120812683E-009	0.0010828362
305.87	0.000245	0.0047607019		0.07493815	0.0099035847			2.61873961582228E-009	0.0010942555
305.52	0.000245	0.0047607019		0.0748524	0.0098922523			2.62474304515514E-009	0.0010967641
305.162	0.000245	0.0047607019		0.07476469	0.0098806608			2.63090507836263E-009	0.0010993389
304.81	0.000244	0.0047412704		0.07437364	0.0098289809			2.62622181458428E-009	0.001097382
304.474	0.000244	0.0047412704		0.074291656	0.0098181462			2.6320213076015E-009	0.0010998053
304.121	0.000244	0.0047412704		0.074205524	0.0098067632			2.63813494485201E-009	0.00110236
303.772	0.000244	0.0047412704		0.074120368	0.0097955093			2.64420027010622E-009	0.0011048944
303.424	0.000244	0.0047412704		0.074035456	0.0097842876			2.65026906741138E-009	0.0011074303
303.084	0.000244	0.0047412704		0.073952496	0.0097733239			2.65621855274007E-009	0.0011099163
302.743	0.000244	0.0047412704		0.073869292	0.0097623279			2.66220568137334E-009	0.0011124181
302.395	0.000244	0.0047412704		0.07378438	0.0097511062			2.6683366072215E-009	0.0011149799
302.056	0.000244	0.0047412704		0.073701664	0.0097401747			2.67432936161765E-009	0.001117484
301.716	0.000244	0.0047412704		0.073618704	0.009729211			2.6803600945359E-009	0.001120004
301.377	0.000243	0.004721839		0.073234611	0.0096784505			2.67538361318149E-009	0.0011179245
301.037	0.000243	0.004721839		0.073151991	0.0096675317			2.68143033906634E-009	0.0011204512
300.709	0.000243	0.004721839		0.073072287	0.0096569983			2.68728309914962E-009	0.0011228968
300.368	0.000242	0.0047024076		0.072689056	0.0096063517			2.68230426632913E-009	0.0011208164
300.041	0.000242	0.0047024076		0.072609922	0.0095958936			2.68815407656588E-009	0.0011232607
299.701	0.000243	0.004721839		0.072827343	0.0096246273			2.7053900567957E-009	0.0011304629
299.372	0.000244	0.0047412704		0.073046768	0.0096536258			2.72249736999568E-009	0.0011376113
299.043	0.000245	0.0047607019		0.073265535	0.0096825373			2.73967345970404E-009	0.0011447884
298.715	0.000246	0.0047801333		0.07348389	0.0097113944			2.75690019766523E-009	0.0011519867
298.385	0.000246	0.0047801333		0.07340271	0.0097006659			2.7630015777674E-009	0.0011545362
298.054	0.000246	0.0047801333		0.073321284	0.0096899049			2.76914181641551E-009	0.0011571019
297.728	0.000246	0.0047801333		0.073241088	0.0096793065			2.77520933081787E-009	0.0011596373
297.406	0.000245	0.0047607019		0.07286447	0.0096295339			2.76991621426605E-009	0.0011574255
297.078	0.000245	0.0047607019		0.07278411	0.0096189137			2.77603604857094E-009	0.0011599827
296.759	0.000245	0.0047607019		0.072705955	0.009608585			2.7820074358705E-009	0.0011624779
296.443	0.000245	0.0047607019		0.072628535	0.0095983535			2.78794168228865E-009	0.0011649576
296.113	0.000245	0.0047607019		0.072547685	0.0095876686			2.79415912906643E-009	0.0011675556
295.793	0.000245	0.0047607019		0.072469285	0.0095773075			2.80020805229005E-009	0.0011700831
295.475	0.000245	0.0047607019		0.072391375	0.0095670111			2.80623864936421E-009	0.0011726031
295.154	0.000245	0.0047607019		0.07231273	0.0095566177			2.81234591844016E-009	0.001175155
294.835	0.000245	0.0047607019		0.072234575	0.009546289			2.81843490843373E-009	0.0011776993
294.527	0.000245	0.0047607019		0.072159115	0.0095363164			2.82433271641523E-009	0.0011801638
294.209	0.000245	0.0047607019		0.072081205	0.0095260201			2.83044145670773E-009	0.0011827163
293.901	0.000246	0.0047801333		0.072299646	0.0095548885			2.84795406068053E-009	0.0011900341
293.581	0.000246	0.0047801333		0.072220926	0.0095444852			2.85416592028657E-009	0.0011926298
293.276	0.000247	0.0047995647		0.072439172	0.0095733278			2.87173198056281E-009	0.0011999698
292.965	0.000247	0.0047995647		0.072362355	0.009563176			2.87783224981187E-009	0.0012025189
292.656	0.000247	0.0047995647		0.072286032	0.0095530894			2.88391255994604E-009	0.0012050596
292.346	0.000247	0.0047995647		0.072209462	0.0095429701			2.89003193146858E-009	0.0012076166
292.039	0.000247	0.0047995647		0.072133633	0.0095329488			2.8961112986029E-009	0.0012101569
291.733	0.000247	0.0047995647		0.072058051	0.0095229601			2.90218997213072E-009	0.0012126969
291.423	0.000247	0.0047995647		0.071981481	0.0095128409			2.90836764106003E-009	0.0012152783
291.115	0.000248	0.0048189962		0.07219652	0.0095412597			2.92632470550438E-009	0.0012227817
290.816	0.000248	0.0048189962		0.072122368	0.00953146			2.93234515062426E-009	0.0012252974
290.507	0.000248	0.0048189962		0.072045736	0.0095213326			2.93858649103125E-009	0.0012279054
290.211	0.000248	0.0048189962		0.071972328	0.0095116312			2.94458395623797E-009	0.0012304115
289.911	0.000248	0.0048189962		0.071897928	0.0095017988			0.000000003	0.0012329592
289.603	0.000247	0.0047995647		0.071531941	0.0094534311			2.94503757655112E-009	0.001230601
289.304	0.000247	0.0047995647		0.071458088	0.0094436709			0.000000003	0.001233146
289.007	0.000248	0.0048189962		0.071673736	0.0094721703			0.000000003	0.0012406846
288.708	0.000248	0.0048189962		0.071599584	0.0094623706			0.000000003	0.0012432557
288.419	0.000249	0.0048384276		0.071816331	0.0094910152			0.000000003	0.0012507717
288.12	0.000249	0.0048384276		0.07174188	0.009481176			0.000000003	0.001253369
287.823	0.000249	0.0048384276		0.071667927	0.0094714026			0.000000003	0.001255957
287.535	0.000249	0.0048384276		0.071596215	0.0094619254			0.000000003	0.0012584743
287.238	0.000249	0.0048384276		0.071522262	0.009452152			0.000000003	0.0012610781
286.948	0.000249	0.0048384276		0.071450052	0.0094426089			0.000000003	0.0012636284
286.649	0.00025	0.004857859		0.07166225	0.0094706523			0.000000003	0.0012713513
286.36	0.00025	0.004857859		0.07159	0.009461104			0.000000003	0.0012739187
286.075	0.00025	0.004857859		0.07151875	0.0094516878			3.05478180690176E-009	0.0012764583
285.788	0.00025	0.004857859		0.071447	0.0094422056			3.06092036134644E-009	0.0012790233
285.499	0.00025	0.004857859		0.07137475	0.0094326573			3.06712040906127E-009	0.001281614
285.211	0.00025	0.004857859		0.07130275	0.009423142			3.07331776233357E-009	0.0012842036
284.922	0.00025	0.004857859		0.0712305	0.0094135936			3.07955553466365E-009	0.0012868101
284.604	0.00025	0.004857859		0.071151	0.0094030872			3.08644121276923E-009	0.0012896873
284.257	0.00025	0.004857859		0.07106425	0.0093916226			3.09398121211336E-009	0.001292838
283.893	0.00025	0.004857859		0.07097325	0.0093795963			3.10192033818423E-009	0.0012961554
283.544	0.00025	0.004857859		0.070886	0.0093680656			3.10956103196395E-009	0.0012993481
283.195	0.00025	0.004857859		0.07079875	0.009356535			3.11722999154893E-009	0.0013025526
282.846	0.000251	0.0048772905		0.070994346	0.0093823843			3.13742706595858E-009	0.0013109921
282.495	0.000252	0.0048967219		0.07118874	0.0094080748			3.15775920546087E-009	0.001319488
282.147	0.000253	0.0049161534		0.071383191	0.0094337728			3.17811528773491E-009	0.0013279939
281.795	0.000254	0.0049355848		0.07157593	0.0094592446			3.19865315948519E-009	0.0013365757
281.456	0.000255	0.0049550162		0.07177128	0.0094850614			3.21898651921287E-009	0.0013450722
281.118	0.000255	0.0049550162		0.07168509	0.0094736708			3.22673181853963E-009	0.0013483086
280.77	0.000256	0.0049744477		0.07187712	0.0094990489			3.24742074970617E-009	0.0013569536
280.427	0.000256	0.0049744477		0.071789312	0.0094874444			3.25536967417365E-009	0.0013602751
280.089	0.000256	0.0049744477		0.071702784	0.0094760092			3.26323130999304E-009	0.0013635601
279.75	0.000255	0.0049550162		0.07133625	0.0094275692			3.25836693524235E-009	0.0013615275
279.41	0.000256	0.0049744477		0.07152896	0.0094530372			3.2791106722921E-009	0.0013701954
279.082	0.000256	0.0049744477		0.071444992	0.0094419402			3.28682295998311E-009	0.001373418
278.742	0.000256	0.0049744477		0.071357952	0.0094304373			3.2948461596638E-009	0.0013767705
278.413	0.000256	0.0049744477		0.071273728	0.0094193065			3.30263778483411E-009	0.0013800263
278.074	0.000257	0.0049938791		0.071465018	0.0094445868			3.32362758742247E-009	0.001388797
277.744	0.000257	0.0049938791		0.071380208	0.0094333786			3.33153017887763E-009	0.0013920992
277.415	0.000258	0.0050133105		0.07157307	0.0094588666			3.35243083130465E-009	0.0014008326
277.087	0.000259	0.005032742		0.071765533	0.0094843019			3.37339706597208E-009	0.0014095935
276.758	0.000259	0.005032742		0.071680322	0.0094730407			3.38142218039167E-009	0.0014129468
276.437	0.000259	0.005032742		0.071597183	0.0094620533			3.38927978792619E-009	0.0014162302
276.111	0.000259	0.005032742		0.071512749	0.0094508948			3.39728785340085E-009	0.0014195764
275.781	0.00026	0.0050521734		0.07170306	0.0094760457			3.41857147014515E-009	0.0014284699
275.462	0.000261	0.0050716048		0.071895582	0.0095014887			3.43967266114791E-009	0.0014372871
275.144	0.000261	0.0050716048		0.071812584	0.00949052			3.44762811719803E-009	0.0014406114
274.824	0.000262	0.0050910363		0.072003888	0.0095158021			3.46890158308161E-009	0.0014495006
274.493	0.000262	0.0050910363		0.071917166	0.0095043412			3.4772726432677E-009	0.0014529985
274.175	0.000263	0.0051104677		0.072108025	0.0095295645			3.49864634064E-009	0.0014619296
273.868	0.000264	0.0051298992		0.072301152	0.0095550876			3.51982722698094E-009	0.0014707802
273.55	0.000265	0.0051493306		0.07249075	0.0095801442			3.54137922889541E-009	0.0014797858
273.231	0.000265	0.0051493306		0.072406215	0.0095689724			3.54965324935562E-009	0.0014832432
272.922	0.000265	0.0051493306		0.07232433	0.0095581507			3.55769557479799E-009	0.0014866037
272.604	0.000264	0.0051298992		0.071967456	0.0095109874			3.55254410740746E-009	0.0014844511
272.295	0.000264	0.0051298992		0.07188588	0.0095002066			3.56061152681605E-009	0.0014878221
271.985	0.000264	0.0051298992		0.07180404	0.0094893908			3.56873269971703E-009	0.0014912156
271.667	0.000264	0.0051298992		0.071720088	0.009478296			3.57709235475311E-009	0.0014947087
271.36	0.000264	0.0051298992		0.07163904	0.009467585			3.58519073736205E-009	0.0014980927
271.06	0.000265	0.0051493306		0.0718309	0.0094929406			3.60674140854734E-009	0.0015070978
270.752	0.000265	0.0051493306		0.07174928	0.0094821539			3.61495193482206E-009	0.0015105286
270.443	0.000266	0.005168762		0.071937838	0.0095070732			3.63688984192073E-009	0.0015196955
270.135	0.000266	0.005168762		0.07185591	0.0094962458			3.64518791998742E-009	0.0015231629
269.838	0.000266	0.005168762		0.071776908	0.0094858052			3.65321656392313E-009	0.0015265177
269.53	0.000267	0.0051881935		0.07196451	0.009510598			3.67533591734042E-009	0.0015357604
269.231	0.000267	0.0051881935		0.071884677	0.0095000476			3.68350388950083E-009	0.0015391734
268.933	0.000267	0.0051881935		0.071805111	0.0094895324			3.69167166602119E-009	0.0015425864
268.633	0.000267	0.0051881935		0.071725011	0.0094789466			3.69992173142196E-009	0.0015460337
268.337	0.000268	0.0052076249		0.071914316	0.0095039646			3.72197690419146E-009	0.0015552496
268.037	0.000268	0.0052076249		0.071833916	0.0094933392			3.73031320062662E-009	0.001558733
267.741	0.000268	0.0052076249		0.071754588	0.0094828554			3.73856582584474E-009	0.0015621814
