#Diameter(nm)	Absorption	normalised		volume	Normalised			Nb	normalised
829.996	0.000042	0.000454452		0.034859832	0.0025652249			6.09673462363239E-011	1.42171581393035E-005
828.717	0.000041	0.0004436317		0.033977397	0.0025002893			5.96995917050084E-011	1.3921526661698E-005
827.446	0.000041	0.0004436317		0.033925286	0.0024964546			5.98831359060055E-011	1.3964327883864E-005
826.186	0.00004	0.0004328114		0.03304744	0.0024318567			5.86009057260388E-011	1.36653207863775E-005
824.928	0.000039	0.0004219911		0.032172192	0.00236745			5.73102782941633E-011	1.33643555085586E-005
823.676	0.000038	0.0004111709		0.031299688	0.0023032451			5.60106706714968E-011	1.30612961131427E-005
822.429	0.000038	0.0004111709		0.031252302	0.0022997582			5.61806507122341E-011	1.31009342681366E-005
821.186	0.000038	0.0004111709		0.031205068	0.0022962824			5.6350856732201E-011	1.31406251199043E-005
819.942	0.000038	0.0004111709		0.031157796	0.0022928038			5.65219752827915E-011	1.31805287674221E-005
818.716	0.000037	0.0004003506		0.030292492	0.0022291288			5.51995031241921E-011	1.28721375223652E-005
817.492	0.000037	0.0004003506		0.030247204	0.0022257962			5.53649231466134E-011	1.29107123130254E-005
816.275	0.000039	0.0004219911		0.031834725	0.0023426168			5.85317644020204E-011	1.36491975138683E-005
815.065	0.00004	0.0004328114		0.0326026	0.0023991223			6.02109532088016E-011	1.40407725829097E-005
813.857	0.000041	0.0004436317		0.033368137	0.0024554558			6.18995725937279E-011	1.44345467967246E-005
812.645	0.00004	0.0004328114		0.0325058	0.0023919991			6.05700951825214E-011	1.41245219758231E-005
811.457	0.00004	0.0004328114		0.03245828	0.0023885023			6.07475782703393E-011	1.41659097888465E-005
810.256	0.00004	0.0004328114		0.03241024	0.0023849672			6.09277976387732E-011	1.42079356833451E-005
809.078	0.000039	0.0004219911		0.031554042	0.0023219623			5.95777122512835E-011	1.38931052267085E-005
807.887	0.000039	0.0004219911		0.031507593	0.0023185442			5.97535025742047E-011	1.39340982988137E-005
806.718	0.000038	0.0004111709		0.030655284	0.0022558255			5.83902187148754E-011	1.36161900509836E-005
805.537	0.000037	0.0004003506		0.029804869	0.0021932461			5.70204627531094E-011	1.32967725541945E-005
804.38	0.000037	0.0004003506		0.02976206	0.002190096			5.71846143285475E-011	1.33350515519021E-005
803.208	0.000036	0.0003895303		0.028915488	0.0021277994			5.58015740809792E-011	1.30125362527043E-005
802.059	0.000036	0.0003895303		0.028874124	0.0021247556			5.5961567133181E-011	1.30498455119187E-005
800.909	0.000035	0.00037871		0.028031815	0.0020627727			5.45634341510029E-011	1.27238106927164E-005
799.761	0.000035	0.00037871		0.027991635	0.002059816			5.47201904299194E-011	1.27603651590704E-005
798.623	0.000035	0.00037871		0.027951805	0.002056885			5.48762489049068E-011	1.27967569024353E-005
797.482	0.000035	0.00037871		0.02791187	0.0020539463			5.50333899875917E-011	1.2833401102333E-005
796.356	0.000035	0.00037871		0.02787246	0.0020510463			5.51891278896697E-011	1.28697180903407E-005
795.223	0.000034	0.0003678897		0.027037582	0.0019896102			5.37651735433384E-011	1.25376619098655E-005
794.095	0.000034	0.0003678897		0.02699923	0.001986788			5.39180272696926E-011	1.25733063282946E-005
792.984	0.000035	0.00037871		0.02775444	0.0020423615			5.56594864599921E-011	1.29794024146432E-005
791.866	0.000035	0.00037871		0.02771531	0.0020394821			5.58167636605029E-011	1.30160783562645E-005
790.76	0.000035	0.00037871		0.0276766	0.0020366335			5.59730095819319E-011	1.30525138108268E-005
789.657	0.000036	0.0003895303		0.028427652	0.0020919011			5.77331855958184E-011	0.000013463
788.562	0.000036	0.0003895303		0.028388232	0.0020890003			5.78936339321192E-011	1.35003899576246E-005
787.461	0.000036	0.0003895303		0.028348596	0.0020860836			5.805563675152E-011	1.35381678804737E-005
786.372	0.000037	0.0004003506		0.029095764	0.0021410653			5.98336699284909E-011	1.39527927643573E-005
785.285	0.000038	0.0004111709		0.02984083	0.0021958924			6.16210355997441E-011	1.43695939205445E-005
784.205	0.000038	0.0004111709		0.02979979	0.0021928724			6.17908803341441E-011	1.44092005230483E-005
783.127	0.000037	0.0004003506		0.028975699	0.0021322301			6.03305561920893E-011	1.40686631609372E-005
782.06	0.000038	0.0004111709		0.02971828	0.0021868743			6.21302998230577E-011	1.44883507706373E-005
780.987	0.000038	0.0004111709		0.029677506	0.0021838739			6.23011390505306E-011	1.45281892819604E-005
779.929	0.000039	0.0004219911		0.030417231	0.0022383079			6.41142356501327E-011	0.000014951
778.873	0.00004	0.0004328114		0.03115492	0.0022925921			6.59366218698656E-011	0.000015376
777.81	0.00004	0.0004328114		0.0311124	0.0022894632			6.6116970602835E-011	0.000015418
776.764	0.000039	0.0004219911		0.030293796	0.0022292247			6.46377793972155E-011	1.50730774454492E-005
775.713	0.000039	0.0004219911		0.030252807	0.0022262085			6.48130512507209E-011	1.5113949614118E-005
774.677	0.00004	0.0004328114		0.03098708	0.0022802413			6.66528412756052E-011	0.000015543
773.638	0.000041	0.0004436317		0.031719158	0.0023341126			6.85027915380204E-011	1.59743712069188E-005
772.601	0.000041	0.0004436317		0.031676641	0.0023309839			6.86868064919418E-011	1.60172822053696E-005
771.571	0.000041	0.0004436317		0.031634411	0.0023278764			6.8870314250568E-011	1.60600749294299E-005
770.553	0.00004	0.0004328114		0.03082212	0.0022681024			6.73682025460366E-011	1.57097930004208E-005
769.524	0.00004	0.0004328114		0.03078096	0.0022650736			6.75484912145944E-011	1.5751835055223E-005
768.506	0.00004	0.0004328114		0.03074024	0.0022620771			6.77275657002796E-011	1.57935939710832E-005
767.498	0.00004	0.0004328114		0.03069992	0.0022591101			6.7905583668572E-011	1.5835106514487E-005
766.491	0.00004	0.0004328114		0.03065964	0.002256146			6.80841267733814E-011	1.58767415160486E-005
765.482	0.00004	0.0004328114		0.03061928	0.0022531761			6.82637316743752E-011	1.59186241210438E-005
764.486	0.000041	0.0004436317		0.031343926	0.0023065005			7.01527634707491E-011	1.63591331055602E-005
763.485	0.00004	0.0004328114		0.0305394	0.002247298			6.8621305058268E-011	0.000016002
762.489	0.000041	0.0004436317		0.031262049	0.0023004754			7.05207124560812E-011	1.64449362318991E-005
761.499	0.000041	0.0004436317		0.031221459	0.0022974885			7.0704195002379E-011	1.64877230766209E-005
760.511	0.000042	0.000454452		0.031941462	0.0023504713			7.26169978594175E-011	1.69337753059966E-005
759.534	0.000042	0.000454452		0.031900428	0.0023474517			7.28039346835246E-011	1.69773676641105E-005
758.555	0.000043	0.0004652723		0.032617865	0.0024002456			7.47298834455244E-011	1.74264854264518E-005
757.579	0.000043	0.0004652723		0.032575897	0.0023971573			7.49225586615254E-011	1.74714159373649E-005
756.612	0.000042	0.000454452		0.031777704	0.0023384208			7.33673512821484E-011	1.71087524688532E-005
755.642	0.00004	0.0004328114		0.03022568	0.0022242123			7.00531734208608E-011	1.63359094034349E-005
754.684	0.000039	0.0004219911		0.029432676	0.0021658576			6.84753596156637E-011	0.000015968
753.717	0.000039	0.0004219911		0.029394963	0.0021630825			6.8651176664428E-011	0.000016009
752.766	0.000038	0.0004111709		0.028605108	0.0021049595			6.70600088242194E-011	1.56379243830198E-005
751.811	0.000038	0.0004111709		0.028568818	0.0021022891			6.72304851375819E-011	1.56776782653141E-005
750.864	0.000037	0.0004003506		0.027781968	0.0020443872			6.56264872579617E-011	1.53036371938646E-005
749.914	0.000037	0.0004003506		0.027746818	0.0020418007			6.57928654098379E-011	1.53424354136031E-005
748.976	0.000037	0.0004003506		0.027712112	0.0020392468			6.59577634897644E-011	1.53808884909291E-005
748.038	0.000037	0.0004003506		0.027677406	0.0020366929			6.61232822788881E-011	1.54194863132925E-005
747.101	0.000038	0.0004111709		0.028389838	0.0020891185			6.80808487209353E-011	0.000015876
746.175	0.000038	0.0004111709		0.02835465	0.0020865291			6.82499296573906E-011	1.59154055873495E-005
745.247	0.000039	0.0004219911		0.029064633	0.0021387745			7.02205350252872E-011	1.63749369574202E-005
744.32	0.000039	0.0004219911		0.02902848	0.0021361141			7.03955537573314E-011	1.64157500999369E-005
743.401	0.000039	0.0004219911		0.028992639	0.0021334767			7.05697087592705E-011	1.64563618266426E-005
742.485	0.000039	0.0004219911		0.028956915	0.0021308479			7.07439391541948E-011	0.000016497
741.566	0.000039	0.0004219911		0.028921074	0.0021282105			7.09193893900809E-011	1.65379049006549E-005
740.661	0.000038	0.0004111709		0.028145118	0.0020711103			6.9269913009535E-011	1.61532585613118E-005
739.751	0.000038	0.0004111709		0.028110538	0.0020685657			6.944044172061E-011	0.000016193
738.845	0.000038	0.0004111709		0.02807611	0.0020660322			6.96108471869448E-011	1.62327620236495E-005
737.947	0.000038	0.0004111709		0.028041986	0.0020635212			6.97803676944774E-011	1.62722930187186E-005
737.051	0.000038	0.0004111709		0.028007938	0.0020610157			6.9950128573417E-011	1.63118800667163E-005
736.151	0.000039	0.0004219911		0.028709889	0.00211267			7.19665683446272E-011	1.67820996986247E-005
735.267	0.000039	0.0004219911		0.028675413	0.002110133			7.21397209276959E-011	1.68224776682705E-005
734.379	0.000039	0.0004219911		0.028640781	0.0021075846			7.23142869281395E-011	1.68631852369489E-005
733.494	0.000039	0.0004219911		0.028606266	0.0021050447			7.24888943619684E-011	1.69039024676025E-005
732.615	0.000038	0.0004111709		0.02783937	0.0020486113			7.07997923212365E-011	0.00001651
731.735	0.000038	0.0004111709		0.02780593	0.0020461505			7.09701853766114E-011	1.6549750168949E-005
730.861	0.000037	0.0004003506		0.027041857	0.0019899248			6.92679202821658E-011	1.61527938712459E-005
729.994	0.000037	0.0004003506		0.027009778	0.0019875642			6.9432554375449E-011	1.61911853887356E-005
729.128	0.000037	0.0004003506		0.026977736	0.0019852064			6.9597585206959E-011	1.6229669422801E-005
728.258	0.000036	0.0003895303		0.026217288	0.0019292474			6.78784587354924E-011	1.58287811700704E-005
727.39	0.000036	0.0003895303		0.02618604	0.0019269479			6.80405551518028E-011	1.58665809190633E-005
726.535	0.000036	0.0003895303		0.02615526	0.0019246829			6.82007921814802E-011	1.59039470721162E-005
725.678	0.000036	0.0003895303		0.026124408	0.0019224126			6.83619727366422E-011	1.59415332487039E-005
724.821	0.000036	0.0003895303		0.026093556	0.0019201423			6.852372535048E-011	1.59792528253681E-005
723.975	0.000035	0.00037871		0.025339125	0.0018646261			6.6776077600413E-011	1.55717136102252E-005
723.127	0.000035	0.00037871		0.025309445	0.0018624421			6.6932784004945E-011	1.5608256446222E-005
722.28	0.000035	0.00037871		0.0252798	0.0018602606			6.70898569094957E-011	1.56448847474562E-005
721.443	0.000035	0.00037871		0.025250505	0.0018581049			6.7245619137651E-011	1.56812074081348E-005
720.604	0.000036	0.0003895303		0.025941744	0.001908971			6.9328078546318E-011	1.61668223571099E-005
719.769	0.000036	0.0003895303		0.025911684	0.001906759			6.9489026083396E-011	1.62043541955123E-005
718.935	0.000035	0.00037871		0.025162725	0.0018516454			6.77156092856163E-011	1.5790805818924E-005
718.106	0.000035	0.00037871		0.02513371	0.0018495103			6.78720448053197E-011	1.5827285486476E-005
717.278	0.000034	0.0003678897		0.024387452	0.0017945955			6.60851524045422E-011	1.5410594693649E-005
716.451	0.000034	0.0003678897		0.024359334	0.0017925264			6.6237804752593E-011	1.54461921520681E-005
715.637	0.000034	0.0003678897		0.024331658	0.0017904898			6.63885745906287E-011	1.54813506223365E-005
714.819	0.000034	0.0003678897		0.024303846	0.0017884432			6.654060447889E-011	1.55168029274923E-005
714.002	0.000034	0.0003678897		0.024276068	0.0017863991			6.66929703736589E-011	1.55523335870124E-005
713.187	0.000034	0.0003678897		0.024248358	0.0017843601			6.68454852905698E-011	1.55878989974523E-005
712.38	0.000034	0.0003678897		0.02422092	0.001782341			6.69970191946326E-011	1.56232356425668E-005
711.573	0.000033	0.0003570694		0.023481909	0.0017279595			6.51740963416167E-011	1.51981428006278E-005
710.765	0.000033	0.0003570694		0.023455245	0.0017259974			6.53223608235643E-011	1.52327170394034E-005
709.959	0.000033	0.0003570694		0.023428647	0.0017240401			6.54707629394207E-011	1.52673233734426E-005
709.164	0.000033	0.0003570694		0.023402412	0.0017221096			6.56176356829376E-011	1.53015730685637E-005
708.367	0.000033	0.0003570694		0.023376111	0.0017201742			6.57653745698754E-011	0.000015336
707.57	0.000033	0.0003570694		0.02334981	0.0017182387			6.59136129728843E-011	1.53705928996139E-005
706.784	0.000033	0.0003570694		0.023323872	0.00171633			6.60602968456366E-011	1.54047985513955E-005
705.996	0.000032	0.0003462491		0.022591872	0.0016624645			6.42015476597075E-011	1.49713512595416E-005
705.211	0.000033	0.0003570694		0.023271963	0.0017125102			6.63553255327103E-011	1.54735971748996E-005
704.425	0.000032	0.0003462491		0.0225416	0.0016587651			6.44882299905312E-011	1.50382035712244E-005
703.649	0.000032	0.0003462491		0.022516768	0.0016569378			6.46305465735833E-011	1.50713908016355E-005
702.87	0.000032	0.0003462491		0.02249184	0.0016551034			6.47738877206179E-011	1.51048169531914E-005
702.096	0.000032	0.0003462491		0.022467072	0.0016532808			6.49167816377924E-011	1.51381388138763E-005
701.318	0.000032	0.0003462491		0.022442176	0.0016514488			6.50608910713466E-011	1.51717441244677E-005
700.554	0.000032	0.0003462491		0.022417728	0.0016496498			6.52028747724917E-011	1.52048537291495E-005
699.778	0.000032	0.0003462491		0.022392896	0.0016478225			6.53475649032297E-011	1.52385944542571E-005
699.02	0.000032	0.0003462491		0.02236864	0.0016460375			6.54893643098932E-011	1.52716610827566E-005
698.256	0.000032	0.0003462491		0.022344192	0.0016442385			6.5632753687798E-011	1.53050984814136E-005
697.488	0.000032	0.0003462491		0.022319616	0.00164243			6.57773689519596E-011	1.533882174816E-005
696.734	0.000033	0.0003570694		0.022992222	0.001691925			6.79798076499542E-011	1.58524150270955E-005
695.976	0.000033	0.0003570694		0.022967208	0.0016900843			6.81279643525222E-011	0.000015887
695.229	0.000033	0.0003570694		0.022942557	0.0016882703			6.8274445382558E-011	1.59211224827554E-005
694.473	0.000034	0.0003678897		0.023612082	0.0017375385			7.04966022402323E-011	1.64393138984262E-005
693.727	0.000034	0.0003678897		0.023586718	0.0017356721			7.06483009397929E-011	1.64746889726966E-005
692.98	0.000034	0.0003678897		0.02356132	0.0017338031			7.08006941543276E-011	1.65102260029947E-005
692.234	0.000034	0.0003678897		0.023535956	0.0017319366			7.09533759863834E-011	1.65458303368774E-005
691.498	0.000035	0.00037871		0.02420243	0.0017809804			7.31958043556523E-011	1.70687489270745E-005
690.764	0.000035	0.00037871		0.02417674	0.0017790899			7.33514414897407E-011	0.000017105
690.026	0.000035	0.00037871		0.02415091	0.0017771892			7.35084277839097E-011	1.71416505209926E-005
689.292	0.000035	0.00037871		0.02412522	0.0017752987			7.36650636171225E-011	1.7178176900252E-005
688.556	0.000034	0.0003678897		0.023410904	0.0017227345			7.17134115042148E-011	1.67230652965001E-005
687.831	0.000033	0.0003570694		0.022698423	0.0016703052			6.97510017762953E-011	1.62654450922715E-005
687.104	0.000033	0.0003570694		0.022674432	0.0016685398			6.9898681909036E-011	1.62998830649047E-005
686.378	0.000032	0.0003462491		0.021964096	0.0016162684			6.79240023721676E-011	1.58394016271646E-005
685.662	0.000032	0.0003462491		0.021941184	0.0016145824			6.80659352149362E-011	1.58724993720292E-005
684.938	0.000032	0.0003462491		0.021918016	0.0016128775			6.82099067340382E-011	1.59060725219363E-005
684.22	0.000032	0.0003462491		0.02189504	0.0016111868			6.83531367166007E-011	1.59394727507159E-005
683.503	0.000032	0.0003462491		0.021872096	0.0016094984			6.84966178850597E-011	1.59729315542874E-005
682.787	0.000031	0.0003354289		0.021166397	0.0015575683			6.64953392986858E-011	1.55062474044969E-005
682.082	0.000031	0.0003354289		0.021144542	0.00155596			6.66328695117247E-011	1.55383184869437E-005
681.375	0.000031	0.0003354289		0.021122625	0.0015543472			6.6771218818068E-011	1.55705805762123E-005
680.662	0.000031	0.0003354289		0.021100522	0.0015527207			6.6911179074034E-011	1.56032183276501E-005
679.964	0.000032	0.0003462491		0.021758848	0.0016011649			6.9211480329539E-011	1.61396324695874E-005
679.259	0.000032	0.0003462491		0.021736288	0.0015995048			6.93552234826588E-011	1.61731523661469E-005
678.564	0.000033	0.0003570694		0.022392612	0.0016478016			7.1669159196492E-011	1.67127459682733E-005
677.86	0.000034	0.0003678897		0.02304724	0.0016959736			7.39944084375514E-011	0.000017255
677.162	0.000035	0.00037871		0.02370067	0.0017440574			7.63278248618891E-011	1.77991141730884E-005
676.477	0.000036	0.0003895303		0.024353172	0.001792073			7.86676958726034E-011	1.83447557048019E-005
675.782	0.000036	0.0003895303		0.024328152	0.0017902318			7.88295887998213E-011	1.83825080015637E-005
675.097	0.000036	0.0003895303		0.024303492	0.0017884172			7.89896418396435E-011	1.8419831249471E-005
674.4	0.000037	0.0004003506		0.0249528	0.0018361977			8.13516940149075E-011	1.89706452734051E-005
673.723	0.000038	0.0004111709		0.025601474	0.0018839316			8.37183863707729E-011	1.95225413549566E-005
673.04	0.000039	0.0004219911		0.02624856	0.0019315486			8.60959763116997E-011	0.000020077
672.354	0.00004	0.0004328114		0.02689416	0.0019790563			8.84838488960318E-011	2.06338138395078E-005
671.677	0.000041	0.0004436317		0.027538757	0.0020264901			9.08788666676976E-011	2.11923152096384E-005
671.003	0.000042	0.000454452		0.028182126	0.0020738336			9.3282540780718E-011	2.17528351779456E-005
670.329	0.000041	0.0004436317		0.027483489	0.0020224231			9.12447404039287E-011	2.12776344024216E-005
669.654	0.000042	0.000454452		0.028125468	0.0020696643			9.36587496775443E-011	2.18405644577942E-005
668.987	0.000042	0.000454452		0.028097454	0.0020676029			9.38456039167278E-011	2.18841375576824E-005
667.978	0.000042	0.000454452		0.028055076	0.0020644844			9.41293310170198E-011	2.19503007303031E-005
666.647	0.000041	0.0004436317		0.027332527	0.0020113143			9.22554429908512E-011	2.15133231669346E-005
